"UID","Title","PublicationDate"
"19319446","diversity and prevalence of antiretroviral genotypic resistance mutations among hiv 1 infected children","2009 Mar-Apr"
"19319199","nonadherence to primary prophylaxis against pneumocystis jirovecii pneumonia","2009"
"19319142","b cells in hiv infection and disease","2009 Apr"
"19318998","impact of integrated hiv care on patient health outcomes","2009 May"
"19318931","preeclampsia and anaesthesia","2009 Jun"
"19318909","targeted testing for acute hiv infection in north carolina","2009 Apr 27"
"19318907","association of hiv viral load with monocyte chemoattractant protein 1 and atherosclerosis burden measured by magnetic resonance imaging","2009 May 15"
"19318676","performance of tests for latent tuberculosis in different groups of immunocompromised patients","2009 Jul"
"19318615","effect of highly active antiretroviral therapy on incident aids using calendar period as an instrumental variable","2009 May 1"
"19318348","extensively drug resistant tuberculosis in the uk 1995 to 2007","2009 Jun"
"19318095","detection of toxoplasma gondii in cerebrospinal fluid from aids patients by nested pcr and rapid identification of type i allele at b1 gene by rflp analysis","2009 Jul"
"19317901","increased neutrophil apoptosis in chronically siv infected macaques","2009 Mar 24"
"19317628","comparison of cd4 cell count viral load and other markers for the prediction of mortality among hiv 1 infected kenyan pregnant women","2009 May 1"
"19317627","monitoring hiv treatment in resource limited settings reassuring news on the usefulness of cd4 cell counts","2009 May 1"
"19317100","impact of the hiv infection on skin cancers","2009 Jan"
"19317099","a fixed dose anti hiv combination for the poor triomune","2009 Jan"
"19309307","is the interruption of antiretroviral treatment during pregnancy an additional major risk factor for mother to child transmission of hiv type 1","2009 May 1"
"19309306","is hiv becoming more virulent initial cd4 cell counts among hiv seroconverters during the course of the hiv epidemic 1985 2007","2009 May 1"
"19309182","behavioral economic reward index predicts drinking resolutions moderation revisited and compared with other outcomes","2009 Apr"
"19308947","metabonomic identification of novel biomarkers in doxorubicin cardiotoxicity and protective effect of the natural antioxidant oleuropein","2009 Jul"
"19308745","viral load in spanish hiv patients trends since the introduction of haart","2009 Mar"
"19308722","pilot trial of an intervention aimed at modifying drug preparation practices among injection drug users in puerto rico","2009 Jun"
"19308720","male involvement in pmtct services in mbeya region tanzania","2009 Jun"
"19308719","qualitative assessment of decisions affecting contraceptive utilization and fertility intentions among hiv positive women in soweto south africa","2009 Jun"
"19308718","fertility intentions of hiv 1 infected and uninfected women in malawi a longitudinal study","2009 Jun"
"19308717","is sexual serosorting occurring among hiv positive injection drug users comparison between those with hiv positive partners only hiv negative partners only and those with any partners of unknown status","2010 Feb"
"19308601","treatment of fixed knee flexion deformity and crouch gait using distal femur extension osteotomy in cerebral palsy","2008 Feb"
"19308007","role of endovascular treatment of symptomatic splanchnic artery stenoses in hiv patients report of three cases","2009 Feb"
"19307942","broad usage spectrum of g protein coupled receptors as coreceptors by primary isolates of hiv","2009 Apr 27"
"19307941","tolerance and viral resistance after single dose nevirapine with tenofovir and emtricitabine to prevent vertical transmission of hiv 1","2009 Apr 27"
"19307940","utility of nucleos t ide only regimens in the treatment of mycobacterium tuberculosis hiv 1 coinfection","2009 Apr 27"
"19307857","aging neurocognition and medication adherence in hiv infection","2009 Apr"
"19307327","evolution of hla b 5703 hiv 1 escape mutations in hla b 5703 positive individuals and their transmission recipients","2009 Apr 13"
"19307274","hiv prevalence in us capital is at epidemic level","2009 Mar 23"
"19307150","detection of mucosal and cutaneous human papillomaviruses in oesophagitis squamous cell carcinoma and adenocarcinoma of the oesophagus","2009 May"
"19306794","to say or not to say a qualitative study on the disclosure of their condition by human immunodeficiency virus positive adolescents","2009 Apr"
"19306358","microglia and neuropathic pain","2009 Nov 1"
"19306230","lithium therapy for human immunodeficiency virus type 1 associated neurocognitive impairment","2009 Apr"
"19306228","white matter tract injury and cognitive impairment in human immunodeficiency virus infected individuals","2009 Apr"
"19306132","predictors of stillbirth among hiv infected tanzanian women","2009"
"19305765","why examining the desirability of health technology matters","2008 Feb"
"19305328","adolescent comprehension of emergency contraception in new york city","2009 Apr"
"19305050","hiv aids acquisition and transmission in bangladesh turning to the concentrated epidemic","2009 Mar"
"19304982","hpv vaccine for men","2009 Apr"
"19304981","delayed hypersensitivity reaction to enfuvirtide after rechallenge","2009 Apr"
"19304980","chylous ascites a late complication of intra abdominal mycobacterium avium complex immune reconstitution syndrome in hiv infected patients","2009 Apr"
"19304979","syphilitic hepatitis among hiv infected patients","2009 Apr"
"19304978","abacavir induced reaction with fever and severe skin rash in a patient tested human leukocyte antigen b 5701 negative","2009 Apr"
"19304977","recurrence of cryptococcal meningitis in hiv infected patients following immune reconstitution","2009 Apr"
"19304976","unusual late nodular presentation of secondary syphilis","2009 Apr"
"19304973","time taken to undetectable viral load following the initiation of haart","2009 Apr"
"19304972","effect of hiv viral load cd4 cell count and antiretroviral therapy on human papillomavirus prevalence in urine samples of hiv infected men","2009 Apr"
"19304970","loneliness social support and family function of people living with hiv aids in anhui rural area china","2009 Apr"
"19304969","resistance mutations in hiv 1 infected pregnant women and their infants receiving antiretrovirals to prevent hiv 1 vertical transmission in china","2009 Apr"
"19304967","haemophilus ducreyi detection by polymerase chain reaction in oesophageal lesions of hiv patients","2009 Apr"
"19304963","suboptimal therapy and clinical management of gonorrhoea in an area with high level antimicrobial resistance","2009 Apr"
"19304962","immune reconstitution inflammatory syndrome","2009 Apr"
"19304955","comparative ability of il 12 and il 28b to regulate treg populations and enhance adaptive cellular immunity","2009 Jun 4"
"19304891","oral human drug absorption study to assess the impact of site of delivery on the bioavailability of bevirimat","2009 May"
"19304876","calibrated population resistance tool standardized genotypic estimation of transmitted hiv 1 drug resistance","2009 May 1"
"19304436","histoplasma capsulatum var duboisii infection in a patient with aids rapid diagnosis using polymerase chain reaction sequencing","2009 May"
"19304424","spinal cord toxoplasmosis in hiv infection","2009 Jun"
"19304422","contraceptive use and incidence of pregnancy among women after hiv testing in abidjan ivory coast","2009 Apr"
"19304418","heroin associated myocardial damages conventional and immunohistochemical investigations","2009 May 30"
