UID,Title,PublicationDate
15635029,evaluation of an ultrasensitive p24 antigen assay as a potential alternative to human immunodeficiency virus type 1 rna viral load assay in resource limited settings,2005 Jan
15635026,low proportion of recent human immunodeficiency virus hiv infections among newly diagnosed cases of hiv infection as shown by the presence of hiv specific antibodies of low avidity,2005 Jan
15635022,polymorphism of the human immunodeficiency virus type 2 hiv 2 protease gene and selection of drug resistance mutations in hiv 2 infected patients treated with protease inhibitors,2005 Jan
15635002,multiple linked human immunodeficiency virus type 1 drug resistance mutations in treatment experienced patients are missed by standard genotype analysis,2005 Jan
15634999,purification of enterocytozoon bieneusi from stools and production of specific antibodies,2005 Jan
15634873,leukotrienes underappreciated mediators of innate immune responses,2005 Jan 15
15634817,long term results of primary total knee replacement in patients with hemophilia,2005 Jan
15634727,cross modal plasticity revealed by electrotactile stimulation of the tongue in the congenitally blind,2005 Mar
15634493,re evaluation of torch screening infection in perinatal period,2004 Nov
15634451,infection of penicillium marneffei,2004 Dec
15634391,clinical features of 23 cases of aids complicated by tuberculosis,2004 Nov
15634033,population pharmacokinetics of delavirdine and n delavirdine in hiv infected individuals,2005
15634014,hiv reverse transcriptase inhibition inclusion of ligand induced fit by cross docking studies,2005 Jan 13
15633881,orthoses as enablers of occupation client centred splinting for better outcomes,2004 Dec
15633577,prevalence for seropositivity for hiv hepatitis b and hepatitis c in blood donors,2004 Nov-Dec
15633266,predictive value of adherence in patients starting highly active antiretroviral treatment for hiv infection,2004 Nov 13
15633262,prevalence and correlates of nonadherence to antiretroviral therapy in a population of hiv patients using medication event monitoring system,2004 Nov
15633261,mental health concerns of hiv infected gay and bisexual men seeking mental health services an observational study,2004 Nov
15633258,regulations urged for bathhouses,2004 Oct
15633255,replication capacity as predictive tool,2004 Oct
15633254,analysis of human resources and services administration funded services for hiv positive substance users a study of ryan white care act title iii title iv and special projects of national significance providers,2004 Oct
15633096,smallpox vaccine does not protect macaques with aids from a lethal monkeypox virus challenge,2005 Feb 1
15633095,persistence of kaposi sarcoma associated herpesvirus kshv infected cells in kshv hiv 1 coinfected subjects without kshv associated diseases,2005 Feb 1
15633094,influence of sex hormones hiv status and concomitant sexually transmitted infection on cervicovaginal inflammation,2005 Feb 1
15633093,low level viremia and proviral dna impede immune reconstitution in hiv 1 infected patients receiving highly active antiretroviral therapy,2005 Feb 1
15633092,predictors of hiv drug resistance mutations in a large antiretroviral naive cohort initiating triple antiretroviral therapy,2005 Feb 1
15632956,fixed dose combinations for tuberculosis lessons learned from clinical formulation and regulatory perspective,2004 Nov
15632420,gene expression diversity among mycobacterium tuberculosis clinical isolates,2005 Jan
15631965,crystal methamphetamine use predicts incident std infection among men who have sex with men recruited online a nested case control study,2004 Nov 29
15631739,evaluation study of aids health education of farmers in two counties in henan,2004 Oct
15631567,neighborhood social disorder as a determinant of drug injection behaviors a structural equation modeling approach,2005 Jan
15631566,acculturation related variables sexual initiation and subsequent sexual behavior among puerto rican mexican and cuban youth,2005 Jan
15631548,abacavir plus lamivudine a review of their combined use in the management of hiv infection,2005
15631096,hiv aids situation in africa,2004 Dec
15630787,health related quality of life among men with hiv infection effects of social support coping and depression,2004 Oct
15630783,building the foundation for microbicide development interview by vicki glaser,2004 Oct
15630779,enfuvirtide doubles chances for suppression,2004 Sep
15630775,lopinavir monotherapy effective,2004 Sep
15630773,assessing medication adherence in adolescents with hiv when electronic monitoring is not feasible,2004 Sep
15630772,patient predictions correlate with actual cd4 lymphocyte and hiv 1 viral load changes in an urban hiv infected clinic population,2004 Sep
15630771,factors associated with maternal child separation among hiv infected mothers,2004 Sep
15630770,aids defining cancers in western europe 1994 2001,2004 Sep
27022881,international public health patients rights v the protection of patents beigbeder yves international public health patients rights v the protection of patents 173pp ashgate publishing 9780754636212 0754636216,2005 Jan 5
15630469,randomized controlled trial of therapy interruption in chronic hiv 1 infection,2004 Dec
15630446,identification of cellular deoxyhypusine synthase as a novel target for antiretroviral therapy,2005 Jan
15630360,alterations of nasal mucociliary clearance in association with hiv infection and the effect of guaifenesin therapy,2005 Jan
15630141,synergy of il 21 and il 15 in regulating cd8 t cell expansion and function,2005 Jan 3
15629958,protease inhibitor combination therapy severity of illness and quality of life among children with perinatally acquired hiv 1 infection,2005 Feb
15629779,phosphorylation of hiv nef by camp dependent protein kinase,2005 Jan 20
15629408,hiv 1 diversity versus hla class i polymorphism,2005 Jan
15629359,functionally inactive and immunogenic tat rev and nef dna vaccines derived from sub saharan subtype c human immunodeficiency virus type 1 consensus sequences,2005 Jan 19
15629197,hiv reverse transcriptase structures designing new inhibitors and understanding mechanisms of drug resistance,2005 Jan
15629079,the fusion construction of hiv 1 tat gene and efficient expression in e coli,2005 Jan
15628784,communities opportunities and adolescents sexual behavior in kwazulu natal south africa,2004 Dec
15628783,sociocultural context of condom use within marriage in rural lebanon,2004 Dec
15628781,premarital sex procreation and hiv risk in nigeria,2004 Dec
15628749,phosphoramidate protides of carbocyclic 2 3 dideoxy 2 3 didehydro 7 deazaadenosine with potent activity against hiv and hbv,2004
15628647,lipodystrophy and metabolic abnormalities in slovenian hiv infected patients,2004 Nov 30
15628591,liposomal formulations of anthracycline antibiotics,2004 Sep-Oct
15628322,skin infiltration of juvenile myelomonocytic leukemia,2004 Sep
15628258,life style based on a system of classical moral values in preventing drug addiction as a risk factor for hiv infection,2004
15628223,dynamics of human t cell lymphotropic virus i htlv i infection of cd4 t cells,2004 Nov
15628221,hiv treatment models with time delay,2004 Nov
15628202,determinants of personal demand for an aids vaccine in uganda contingent valuation survey,2004 Sep
15628017,crystal meth hiv and the gay community an epidemic within an epidemic,2004
15628012,prevention vermont project rejects federal money over rules concern,2004 Dec 17
15628005,treatment providers millions of additional health workers needed to fight aids,2004 Dec 17
15628004,global cdc director shares ideas to arrest spread of aids,2004 Dec 17
15628003,global ngos commit to common goals to stem hiv aids pandemic,2004 Dec 17
15628000,u n hiv aids poses threat to global stability,2004 Dec 17
15627999,world aids day focuses on risk of hiv infection for women,2004 Dec 17
15627998,prevention lawmaker abstinence courses flawed,2004 Dec 17
15627906,predictive value of oral candidiasis as a marker of progression to aids,2005 Jan-Feb
15627738,reverse epidemiology a spurious hypothesis or a hardcore reality,2005
15627618,characterization of autoantibodies against sulfatide from a v gene phage display library derived from patients with systemic lupus erythematosus,2004 Dec
